Date,Description,Amount,Category
15-10-2024,"UPI/P2M/428922139038/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",60.0,Others
15-10-2024,"UPI/P2M/428980676930/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
16-10-2024,"UPI/P2M/429030482385/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
16-10-2024,"UPI/P2M/465642190699/VENKATESAN  V
/Paymen/State Bank Of India",170.0,Others
16-10-2024,"UPI/P2M/429064823088/HUNDREDS
HERITAGE    /Paymen/HDFC BANK LTD",1097.0,Others
16-10-2024,"UPI/P2A/429062815236/ MEENA BOOPATHI
/Paymen/Ujjivan Small Financ",150.0,Others
16-10-2024,"UPI/P2M/429025548246/Mr SENTHIL KUMAR
V   /Paymen/Yes Bank Ltd",1600.0,Others
16-10-2024,"UPI/P2M/429076637441/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",80.0,Others
16-10-2024,"UPI/P2M/917622772914/Google/Axis
Bank/MandateE//P2V/",1950.0,Others
17-10-2024,"UPI/P2M/429148785212/NETFLIX C/HDFC
BANK/Monthly//P2V/",499.0,Others
17-10-2024,"UPI/P2M/465767476354/EKART
/Paymen/Axis Bank Ltd.",1179.0,Others
17-10-2024,"UPI/P2M/429154165031/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
17-10-2024,"UPI/P2M/429148820850/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",90.0,Others
17-10-2024,"UPI/P2M/429160032365/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
17-10-2024,"UPI/P2M/429175498380/7th HEAVEN
/Paymen/Yes Bank Ltd",300.0,Others
17-10-2024,"UPI/P2M/429163024289/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",120.0,Others
18-10-2024,"UPI/P2M/429292169894/Amazon Pay Groceries
/You ar/Amazon RBL",378.0,Shopping
18-10-2024,"UPI/P2A/429234693926/ADRISH
SRIVASTAVA   /UPI/Kotak Mahindra Bank",372.0,Others
18-10-2024,"UPI/P2M/429226822029/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
18-10-2024,"UPI/P2M/429272698537/SARAVANAKUMAR
SO CHAK/Paymen/Yes Bank Ltd",45.0,Others
18-10-2024,"UPI/P2M/429201818218/BharatPe Merchant
/Pay To/YesBank_Yespay",110.0,Others
18-10-2024,"UPI/P2A/429281031974/Mr. MAHENDIRAN  M
/Paymen/Central Bank Of Indi",200.0,Others
19-10-2024,"UPI/P2M/429394515835/Jio Prepaid
Recharges/Paymen/Yes Bank Ltd",49.0,Utilities
19-10-2024,"UPI/P2M/429317193394/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
19-10-2024,"UPI/P2M/429361483943/ALL MART
/Paymen/Yes Bank Ltd",320.0,Others
19-10-2024,"UPI/P2M/429326576511/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",125.0,Others
19-10-2024,"POS/GOOGLE PLAY SER
C/2240920005/191024/15:19/429315718222",130.0,Others
19-10-2024,"UPI/P2M/465999100808/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",95.0,Others
20-10-2024,"UPI/P2A/429484654876/AVANTIKA KESHAV
DUSA /Paymen/ICICI Bank",270.0,Others
20-10-2024,"UPI/P2M/429457216101/Dominos Pizza
/Paymen/Yes Bank Ltd",587.0,Food & Dining
21-10-2024,"UPI/P2M/429576722030/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
21-10-2024,"UPI/P2M/429572472175/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
21-10-2024,"UPI/P2M/466144145050/EKART
/Paymen/Axis Bank Ltd.",531.0,Others
21-10-2024,"UPI/P2M/429578269563/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
21-10-2024,"UPI/P2M/429520136632/G5 FOODS
/Paymen/Yes Bank Ltd",2941.0,Food & Dining
21-10-2024,"UPI/P2M/429517511769/Swiggy               /Pay
vi/ICICI Bank",548.0,Others
21-10-2024,"UPI/P2M/429532278816/McD
/OidHRP/Yes Bank Ltd",780.0,Others
22-10-2024,"UPI/P2M/429690469373/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
22-10-2024,"UPI/P2M/222277273683/One97 Communications
/Paymen/Yes Bank Ltd",60.0,Others
22-10-2024,"UPI/P2A/530012179045/ARMAAN BATRA
/Paymen/Axis Bank Ltd.",180.0,Others
22-10-2024,"ECOM PUR/GOOGLE
CLOUD/02240920005/221024/09:39/4296096311
02",2.0,Others
22-10-2024,"ATM-CASH/KATPADI VIT
I/VELLORE/221024",3000.0,Others
22-10-2024,"ATM-CASH/KATPADI VIT
II/VELLORE/221024",3000.0,Others
22-10-2024,"UPI/P2M/355931894460/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",280.0,Others
22-10-2024,"UPI/P2A/414244815120/KIRUBANANDAM S
/Paymen/Bank of Baroda",300.0,Others
23-10-2024,"UPI/P2A/865301915132/Chandrashekhara M K
/Paymen/Bank of Baroda",722.0,Others
23-10-2024,"UPI/P2M/483811358863/TATA STARBUCKS
PRIVAT/Paymen/Yes Bank Ltd",1097.0,Others
23-10-2024,"UPI/P2M/080963797899/Jio Prepaid
Recharges/Paymen/Yes Bank Ltd",29.0,Utilities
23-10-2024,"UPI/P2M/325500562550/Visalakshi Marketing
/Paymen/Yes Bank Ltd",80.0,Others
24-10-2024,"ECOM PUR/SOFTLAYER
DUT/AMSTERDAM/241024/14:25/42981438050
6",87.59,Others
25-10-2024,"UPI/P2M/702940397708/Fresh Signature
Jabal/Paymen/Jio Payments Bank",241.98,Others
26-10-2024,"UPI/P2M/117548117146/7892980208
/Paymen/Indian Bank",40.0,Others
26-10-2024,"UPI/P2M/113015570468/7892980208
/Paymen/Indian Bank",130.0,Others
27-10-2024,"UPI/P2A/175059710291/DEVANSHI ARYA
/Paymen/HDFC BANK LTD",520.0,Others
27-10-2024,"ATM-CASH/SBI DESALWA
COMPOU/JABALPUR/271024",1000.0,Others
27-10-2024,"UPI/P2M/793553171242/IRCTC Web UPI
/Paymen/Yes Bank Ltd",1484.05,Travel
30-10-2024,"UPI/P2M/046087471370/Indian Railways
Cater/Paymen/Axis Bank Ltd.",1574.5,Others
30-10-2024,"UPI/P2M/250300800756/REDBUS
/Paymen/Axis Bank Ltd.",1660.84,Others
31-10-2024,"UPI/P2M/130216407755/INDIAN RAILWAY
CATERI/Paymen/Airtel Payments Bank",2224.5,Others
31-10-2024,"UPI/P2M/172375348362/INDIAN RAILWAY
CATERI/Paymen/Airtel Payments Bank",1334.05,Others
31-10-2024,"UPI/P2A/252133277547/M/S ADITAYA`S
/Paymen/State Bank Of India",4000.0,Others
01-11-2024,"UPI/P2M/232800942614/Airtel Prepaid
Rechar/Prepai/ICICI Bank",49.0,Others
02-11-2024,"UPI/P2A/001668001517/SHIKHER  MISHRA
/Paymen/State Bank Of India",1000.0,Others
02-11-2024,"UPI/P2A/494479774459/SAKSHI MISHRA
/Paymen/Axis Bank Ltd.",2500.0,Others
02-11-2024,"UPI/P2M/707987934965/Shri kalyan Music
Sto/Paymen/Axis Bank Ltd.",2000.0,Others
02-11-2024,"UPI/P2M/569112736454/Shri kalyan Music
Sto/Paymen/Axis Bank Ltd.",1600.0,Others
02-11-2024,"UPI/P2M/492683034246/One97 Communications
/Paymen/Yes Bank Ltd",1540.0,Others
03-11-2024,"UPI/P2M/509251706403/Travel Retail
Service/Paymen/Yes Bank Ltd",300.0,Travel
03-11-2024,"UPI/P2M/316928639071/BMTC BUS
KA57F1731   /Pay to/Canara Bank",250.0,Others
03-11-2024,"UPI/P2M/192438641851/Arvind V Kumar
/Paymen/Yes Bank Ltd",40.0,Others
04-11-2024,"UPI/P2M/295646132877/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",55.0,Others
04-11-2024,"UPI/P2M/326062971977/IRCTC
/Paymen/ICICI Bank",1484.05,Travel
04-11-2024,"UPI/P2M/736134754415/ATTI CAFE IDHU
NAMMA /Paymen/HDFC BANK LTD",146.0,Food & Dining
04-11-2024,"UPI/P2M/908732873515/ATTI CAFE IDHU
NAMMA /Paymen/HDFC BANK LTD",10.0,Food & Dining
04-11-2024,"UPI/P2M/169008159370/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",60.0,Others
04-11-2024,"UPI/P2M/740265865420/R GAYATHRI
/Paymen/Yes Bank Ltd",76.0,Others
04-11-2024,"UPI/P2M/692787123424/Meesho               /UPI
In/Axis Bank Ltd.",482.0,Shopping
05-11-2024,"UPI/P2M/727549076040/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
05-11-2024,"UPI/P2M/899839261726/Airtel Prepaid
Rechar/Prepai/ICICI Bank",181.0,Others
05-11-2024,"UPI/P2M/303643753229/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
05-11-2024,"UPI/P2M/695322763144/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",80.0,Others
05-11-2024,"UPI/P2M/811814173664/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
05-11-2024,"UPI/P2M/653393192730/North East Small
Fina/PayVia/NORTH EAST SMALL FIN",1733.72,Others
06-11-2024,"UPI/P2M/842092169502/One97 Communications
/Paymen/Yes Bank Ltd",40.0,Others
06-11-2024,"UPI/P2M/282936124323/PUNNIYAMUTHY M
/Paymen/City Union Bank",60.0,Others
06-11-2024,"UPI/P2M/736763277322/Dominos Pizza
/Paymen/Yes Bank Ltd",611.0,Food & Dining
07-11-2024,"UPI/P2M/132355343051/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
07-11-2024,"UPI/P2M/287073656267/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
07-11-2024,"UPI/P2M/911138593332/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",80.0,Others
07-11-2024,"UPI/P2M/217199641874/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",109.0,Others
07-11-2024,"UPI/P2A/168245058079/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",250.0,Others
07-11-2024,"UPI/P2M/161520895518/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",95.0,Others
07-11-2024,"UPI/P2A/571392938342/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",500.0,Others
08-11-2024,"UPI/P2M/960533136505/Pandit Ji
/astrot/Axis Bank Ltd.",59.0,Others
08-11-2024,"UPI/P2A/272939940290/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",100.0,Others
08-11-2024,"UPI/P2A/273130979425/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",150.0,Others
08-11-2024,"UPI/P2M/990030950339/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
08-11-2024,"UPI/P2M/033238311544/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",155.0,Others
08-11-2024,"UPI/P2M/275818169158/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",5.0,Others
08-11-2024,"UPI/P2M/887400524109/Coursera
/Paymen/AIRTEL PAYMENTS BANK",3277.0,Others
08-11-2024,"UPI/P2M/744103965001/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",60.0,Others
08-11-2024,"UPI/P2M/439933610223/Airtel
/Prepai/Yes Bank Ltd",199.0,Others
09-11-2024,"UPI/P2A/125107513311/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",116.0,Others
09-11-2024,"UPI/P2M/958735605807/S RENUKA
/Paymen/Yes Bank Ltd",80.0,Others
09-11-2024,"UPI/P2M/050797960690/M S GOURMET ON
THE GO/Paymen/ICICI Bank",30.0,Others
09-11-2024,"UPI/P2M/840468416370/M THARANIKUMAR
/Paymen/HDFC BANK LTD",700.0,Others
09-11-2024,"UPI/P2A/993376606530/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",130.0,Others
09-11-2024,"UPI/P2M/420026567369/ZOMATO
/Paymen/HDFC BANK LTD",367.0,Others
09-11-2024,"UPI/P2M/431410878093/SWIGGY
/Paymen/ICICI Bank",541.0,Others
09-11-2024,"UPI/P2M/539879176001/Airtel
/Prepai/Yes Bank Ltd",549.0,Others
10-11-2024,"UPI/P2M/307339720640/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",100.0,Others
10-11-2024,"UPI/P2M/431514968836/Spotify I/ICICI
Ban/MandateR//P2V/",59.0,Others
10-11-2024,"UPI/P2M/199926178305/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",95.0,Others
11-11-2024,ICICI Prudential/123845351/P11,5000.0,Others
11-11-2024,Axis Growth Opp/123909230/OGGP,5000.0,Others
11-11-2024,"UPI/P2M/144887691456/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
11-11-2024,"UPI/P2M/214099969225/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",92.0,Others
11-11-2024,"UPI/P2A/810525639112/KULDEEP
SHRIVASTAVA /Paymen/State Bank Of India",2000.0,Others
11-11-2024,"ECOM
PUR/AMAZONAWSESC/MUMBAI/111124/16:
13/431616937107",2.0,Shopping
11-11-2024,"UPI/P2M/383633085008/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",85.0,Others
12-11-2024,"UPI/P2M/527422135897/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
12-11-2024,"UPI/P2A/368805890426/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",250.0,Others
12-11-2024,"UPI/P2M/157776672878/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
12-11-2024,"UPI/P2A/431712627821/SANTHOSH S
/UPI/ICICI Bank",523.0,Others
13-11-2024,"UPI/P2M/741516577128/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
13-11-2024,"UPI/P2M/681007936775/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
13-11-2024,"UPI/P2M/909204996983/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",120.0,Others
13-11-2024,"UPI/P2A/431844595324/SHIVAM SINGH
BAGRI   /UPI/HDFC BANK LTD",3000.0,Others
13-11-2024,"UPI/P2M/249881664645/PUNNIYAMUTHY M
/Paymen/City Union Bank",20.0,Others
13-11-2024,"UPI/P2M/917685201338/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
13-11-2024,"UPI/P2M/114767898534/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
13-11-2024,"UPI/P2M/155149003105/PUNNIYAMUTHY M
/Paymen/City Union Bank",140.0,Others
13-11-2024,"UPI/P2M/168086260129/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",150.0,Others
13-11-2024,"UPI/P2A/646940657788/DEEPALI MISHRA
/Top-up/AXIS BANK",115.0,Others
13-11-2024,"UPI/P2A/710456001700/DEEPALI MISHRA
/Top-up/AXIS BANK",99.47,Others
14-11-2024,"UPI/P2M/904155573362/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
14-11-2024,"UPI/P2A/431996827136/VIVEK MISHRA
/UPI/AXIS BANK",1.0,Others
14-11-2024,"UPI/P2M/131683423194/Google/AXIS
BANK/MandateE//P2V/",49.0,Others
14-11-2024,"UPI/P2M/118945151804/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
14-11-2024,"UPI/P2M/489877855133/DARLING   CLASSIC
/Paymen/Yes Bank Ltd",179.0,Others
14-11-2024,"UPI/P2M/632593209647/Mr PRABHAKARAN
AK S /Paymen/Yes Bank Ltd",8.0,Others
14-11-2024,"UPI/P2M/278846073105/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",40.0,Others
15-11-2024,"UPI/P2M/841532302109/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",125.0,Others
15-11-2024,"UPI/P2M/355907209411/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
15-11-2024,"UPI/P2M/002591037638/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
15-11-2024,"UPI/P2M/927704201856/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
15-11-2024,"UPI/P2A/308206434644/HEMANT SHULKA
/Paymen/CANARA BANK",2200.0,Others
15-11-2024,"UPI/P2M/989572142904/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",80.0,Others
16-11-2024,"UPI/P2M/479885944111/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",60.0,Others
16-11-2024,"UPI/P2M/779025537441/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",60.0,Others
16-11-2024,"ECOM PUR/GRAMMARLY
CO*/+18883186146/161124/13:20/432113529982",2639.32,Others
16-11-2024,"UPI/P2M/523132760255/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",85.0,Others
16-11-2024,"UPI/P2M/432157119561/NETFLIX C/HDFC
BANK/Monthly//P2V/",499.0,Others
17-11-2024,"UPI/P2M/370127613224/Google/AXIS
BANK/MandateE//P2V/",1950.0,Others
17-11-2024,"UPI/P2M/919406804393/SENTHIL KUMAR  V
/Paymen/Yes Bank Ltd",15.0,Others
17-11-2024,"UPI/P2A/432252724607/PALAK MOHIT
SHARMA   /UPI/HDFC BANK LTD",57.0,Others
17-11-2024,"UPI/P2M/438842420581/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",155.0,Others
18-11-2024,"UPI/P2A/887450292731/DEEPALI MISHRA
/Top-up/AXIS BANK",118.0,Others
18-11-2024,"UPI/P2A/992216063732/DEEPALI MISHRA
/Top-up/AXIS BANK",118.0,Others
18-11-2024,"UPI/P2M/173110841075/Mr SENTHIL KUMAR
V   /Paymen/Yes Bank Ltd",24.0,Others
18-11-2024,"UPI/P2M/078974752255/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",40.0,Others
18-11-2024,"UPI/P2M/240499593384/Mr SENTHIL KUMAR
V   /Paymen/Yes Bank Ltd",56.0,Others
18-11-2024,"UPI/P2M/896153514397/Mr PRABHAKARAN
AK S /Paymen/Yes Bank Ltd",10.0,Others
18-11-2024,"UPI/P2M/432455110228/Moneylicious
Securiti/Pay vi/ICICI Bank",15000.0,Others
19-11-2024,"UPI/P2M/817509445330/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
19-11-2024,"UPI/P2M/150858994989/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",40.0,Others
19-11-2024,"UPI/P2M/662949107722/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
19-11-2024,"UPI/P2M/335735128603/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",15.0,Others
19-11-2024,"POS/GOOGLE PLAY SER
C/2240920005/191124/15:17/432415762743",130.0,Others
20-11-2024,"UPI/P2M/821554236124/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
20-11-2024,"UPI/P2M/009918647786/One97 Communications
/Paymen/Yes Bank Ltd",40.0,Others
20-11-2024,"UPI/P2M/302851678071/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",99.0,Others
20-11-2024,"UPI/P2M/386723902134/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
20-11-2024,"UPI/P2M/824637497713/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",50.0,Others
20-11-2024,"UPI/P2A/472693773135/VIVEK MISHRA
/Paymen/AXIS BANK",1.0,Others
21-11-2024,"UPI/P2M/565407567726/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
21-11-2024,"UPI/P2M/149635802469/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",60.0,Others
01-11-2024,"UPI/P2M/232800942614/Airtel Prepaid
Rechar/Prepai/ICICI Bank",49.0,Others
02-11-2024,"UPI/P2A/001668001517/SHIKHER  MISHRA
/Paymen/State Bank Of India",1000.0,Others
02-11-2024,"UPI/P2A/494479774459/SAKSHI MISHRA
/Paymen/Axis Bank Ltd.",2500.0,Others
02-11-2024,"UPI/P2M/707987934965/Shri kalyan Music
Sto/Paymen/Axis Bank Ltd.",2000.0,Others
02-11-2024,"UPI/P2M/569112736454/Shri kalyan Music
Sto/Paymen/Axis Bank Ltd.",1600.0,Others
02-11-2024,"UPI/P2M/492683034246/One97 Communications
/Paymen/Yes Bank Ltd",1540.0,Others
03-11-2024,"UPI/P2M/509251706403/Travel Retail
Service/Paymen/Yes Bank Ltd",300.0,Travel
03-11-2024,"UPI/P2M/316928639071/BMTC BUS
KA57F1731   /Pay to/Canara Bank",250.0,Others
03-11-2024,"UPI/P2M/192438641851/Arvind V Kumar
/Paymen/Yes Bank Ltd",40.0,Others
04-11-2024,"UPI/P2M/295646132877/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",55.0,Others
04-11-2024,"UPI/P2M/326062971977/IRCTC
/Paymen/ICICI Bank",1484.05,Travel
04-11-2024,"UPI/P2M/736134754415/ATTI CAFE IDHU
NAMMA /Paymen/HDFC BANK LTD",146.0,Food & Dining
04-11-2024,"UPI/P2M/908732873515/ATTI CAFE IDHU
NAMMA /Paymen/HDFC BANK LTD",10.0,Food & Dining
04-11-2024,"UPI/P2M/169008159370/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",60.0,Others
04-11-2024,"UPI/P2M/740265865420/R GAYATHRI
/Paymen/Yes Bank Ltd",76.0,Others
04-11-2024,"UPI/P2M/692787123424/Meesho               /UPI
In/Axis Bank Ltd.",482.0,Shopping
05-11-2024,"UPI/P2M/727549076040/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
05-11-2024,"UPI/P2M/899839261726/Airtel Prepaid
Rechar/Prepai/ICICI Bank",181.0,Others
05-11-2024,"UPI/P2M/303643753229/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
05-11-2024,"UPI/P2M/695322763144/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",80.0,Others
05-11-2024,"UPI/P2M/811814173664/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
05-11-2024,"UPI/P2M/613093167652/ALL MART
/Paymen/Yes Bank Ltd",1175.0,Others
05-11-2024,"UPI/P2M/653393192730/North East Small
Fina/PayVia/NORTH EAST SMALL FIN",1733.72,Others
06-11-2024,"UPI/P2M/842092169502/One97 Communications
/Paymen/Yes Bank Ltd",40.0,Others
06-11-2024,"UPI/P2M/282936124323/PUNNIYAMUTHY M
/Paymen/City Union Bank",60.0,Others
06-11-2024,"UPI/P2M/736763277322/Dominos Pizza
/Paymen/Yes Bank Ltd",611.0,Food & Dining
07-11-2024,"UPI/P2M/132355343051/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
07-11-2024,"UPI/P2M/287073656267/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
07-11-2024,"UPI/P2M/911138593332/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",80.0,Others
07-11-2024,"UPI/P2M/217199641874/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",109.0,Others
07-11-2024,"UPI/P2A/168245058079/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",250.0,Others
07-11-2024,"UPI/P2M/161520895518/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",95.0,Others
07-11-2024,"UPI/P2A/571392938342/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",500.0,Others
08-11-2024,"UPI/P2M/960533136505/Pandit Ji
/astrot/Axis Bank Ltd.",59.0,Others
08-11-2024,"UPI/P2A/272939940290/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",100.0,Others
08-11-2024,"UPI/P2A/273130979425/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",150.0,Others
08-11-2024,"UPI/P2M/990030950339/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
08-11-2024,"UPI/P2M/033238311544/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",155.0,Others
08-11-2024,"UPI/P2M/275818169158/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",5.0,Others
08-11-2024,"UPI/P2M/887400524109/Coursera
/Paymen/AIRTEL PAYMENTS BANK",3277.0,Others
08-11-2024,"UPI/P2M/744103965001/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",60.0,Others
08-11-2024,"UPI/P2M/439933610223/Airtel
/Prepai/Yes Bank Ltd",199.0,Others
09-11-2024,"UPI/P2A/125107513311/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",116.0,Others
09-11-2024,"UPI/P2M/958735605807/S RENUKA
/Paymen/Yes Bank Ltd",80.0,Others
09-11-2024,"UPI/P2M/050797960690/M S GOURMET ON
THE GO/Paymen/ICICI Bank",30.0,Others
09-11-2024,"UPI/P2M/840468416370/M THARANIKUMAR
/Paymen/HDFC BANK LTD",700.0,Others
09-11-2024,"UPI/P2A/993376606530/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",130.0,Others
09-11-2024,"UPI/P2M/431410878093/SWIGGY
/Paymen/ICICI Bank",541.0,Others
09-11-2024,"UPI/P2M/539879176001/Airtel
/Prepai/Yes Bank Ltd",549.0,Others
10-11-2024,"UPI/P2M/307339720640/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",100.0,Others
10-11-2024,"UPI/P2M/431514968836/Spotify I/ICICI
Ban/MandateR//P2V/",59.0,Others
10-11-2024,"UPI/P2M/199926178305/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",95.0,Others
11-11-2024,ICICI Prudential/123845351/P11,5000.0,Others
11-11-2024,Axis Growth Opp/123909230/OGGP,5000.0,Others
11-11-2024,"UPI/P2M/144887691456/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
11-11-2024,"UPI/P2M/214099969225/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",92.0,Others
11-11-2024,"UPI/P2A/810525639112/KULDEEP
SHRIVASTAVA /Paymen/State Bank Of India",2000.0,Others
11-11-2024,"ECOM
PUR/AMAZONAWSESC/MUMBAI/111124/16:
13/431616937107",2.0,Shopping
11-11-2024,"UPI/P2M/383633085008/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",85.0,Others
12-11-2024,"UPI/P2M/527422135897/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
12-11-2024,"UPI/P2A/368805890426/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",250.0,Others
12-11-2024,"UPI/P2M/157776672878/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
12-11-2024,"UPI/P2A/431712627821/SANTHOSH S
/UPI/ICICI Bank",523.0,Others
13-11-2024,"UPI/P2M/741516577128/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
13-11-2024,"UPI/P2M/681007936775/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
13-11-2024,"UPI/P2M/909204996983/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",120.0,Others
13-11-2024,"UPI/P2A/431844595324/SHIVAM SINGH
BAGRI   /UPI/HDFC BANK LTD",3000.0,Others
13-11-2024,"UPI/P2M/249881664645/PUNNIYAMUTHY M
/Paymen/City Union Bank",20.0,Others
13-11-2024,"UPI/P2M/917685201338/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
13-11-2024,"UPI/P2M/114767898534/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
13-11-2024,"UPI/P2M/155149003105/PUNNIYAMUTHY M
/Paymen/City Union Bank",140.0,Others
13-11-2024,"UPI/P2M/168086260129/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",150.0,Others
13-11-2024,"UPI/P2A/646940657788/DEEPALI MISHRA
/Top-up/AXIS BANK",115.0,Others
13-11-2024,"UPI/P2A/710456001700/DEEPALI MISHRA
/Top-up/AXIS BANK",99.47,Others
14-11-2024,"UPI/P2M/724445098292/Blue Dart Express
Ltd/Paymen/AIRTEL PAYMENTS BANK",1617.93,Others
